Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-12-20,2018,12,20,Thursday,50,2018-50,74.46,75.66,73.77,74.82,8028100,61.38,0.00957992781331729,61.53857142857142,59.650200000000005
2018-12-21,2018,12,21,Friday,50,2018-50,75.55,76.9,74.54,74.89,9307300,61.44,0.0009357029688388252,61.61000000000001,59.690999999999995
2018-12-24,2018,12,24,Monday,51,2018-51,74.9,75.48,70.81,71.12,3515200,58.35,-0.05034041109098564,61.42357142857143,59.693200000000004
2018-12-26,2018,12,26,Wednesday,51,2018-51,71.3,72.3,70.16,72.3,4576100,59.32,0.016591718399538102,61.29571428571428,59.721399999999996
2018-12-27,2018,12,27,Thursday,51,2018-51,72.3,73.25,71.38,73.25,9444000,60.1,0.013139636605769445,61.20642857142857,59.761399999999995
2018-12-28,2018,12,28,Friday,51,2018-51,73.4,74.03,72.94,73.26,4643500,60.1,0.00013672730190306126,61.06857142857143,59.790200000000006
2018-12-31,2018,12,31,Monday,52,2018-52,73.32,73.6,71.09,71.46,11807900,58.63,-0.02457016756642172,60.78714285714286,59.7896
2019-01-02,2019,1,2,Wednesday,00,2019-00,71.4,71.48,70.23,71.18,6378000,58.4,-0.003918274756687268,60.49,59.785599999999995
2019-01-03,2019,1,3,Thursday,00,2019-00,71.14,71.57,70.28,70.84,6264700,58.12,-0.004776667834405446,60.230714285714285,59.7554
2019-01-04,2019,1,4,Friday,00,2019-00,70.67,72.44,70.64,72.21,4567300,59.24,0.01933936059498298,60.00571428571429,59.7512
2019-01-07,2019,1,7,Monday,01,2019-01,71.89,72.39,71.05,71.51,5009200,58.67,-0.009693816840254055,59.68857142857143,59.7416
2019-01-08,2019,1,8,Tuesday,01,2019-01,71.51,72.39,71.18,72.34,5453500,59.35,0.011606484988976318,59.59142857142857,59.7248
2019-01-09,2019,1,9,Wednesday,01,2019-01,72.26,72.75,71.71,72.22,3986300,59.25,-0.0016587320864551724,59.510714285714286,59.7296
2019-01-10,2019,1,10,Thursday,01,2019-01,72.34,72.9,70.66,71.9,7266500,58.99,-0.0044309781668868675,59.38142857142857,59.746399999999994
2019-01-11,2019,1,11,Friday,01,2019-01,71.18,71.45,69.42,69.85,5615400,57.31,-0.028511725377947883,59.090714285714284,59.721000000000004
2019-01-14,2019,1,14,Monday,02,2019-02,69.36,69.37,67.72,67.97,7249500,55.76,-0.026914858358423666,58.684999999999995,59.6542
2019-01-15,2019,1,15,Tuesday,02,2019-02,67.52,68.95,67.41,68.88,5780900,56.51,0.013388051558008263,58.55357142857143,59.625400000000006
2019-01-16,2019,1,16,Wednesday,02,2019-02,68.69,69.03,68.12,68.97,5575000,56.59,0.001306861291794581,58.35857142857143,59.61599999999999
2019-01-17,2019,1,17,Thursday,02,2019-02,68.76,69.25,68.54,68.94,4184300,56.56,-0.00043482716125953225,58.105714285714285,59.6132
2019-01-18,2019,1,18,Friday,02,2019-02,69.14,69.2,68.3,68.77,4149700,56.42,-0.0024661715798780515,57.84285714285714,59.602
2019-01-22,2019,1,22,Tuesday,03,2019-03,68.69,68.98,68.03,68.59,5481900,56.27,-0.002617429716877062,57.67428571428571,59.5806
2019-01-23,2019,1,23,Wednesday,03,2019-03,68.6,69.48,68.58,69.43,5005600,56.96,0.012246952921046494,57.57142857142857,59.5648
2019-01-24,2019,1,24,Thursday,03,2019-03,69.57,69.71,68.49,69.13,4967200,56.72,-0.004321002329495949,57.471428571428575,59.543600000000005
2019-01-25,2019,1,25,Friday,03,2019-03,68.82,69.53,68.82,69.16,5621600,56.74,0.0004338880051051319,57.292857142857144,59.506
2019-01-28,2019,1,28,Monday,04,2019-04,68.98,69.23,68.28,68.37,7980300,56.09,-0.011422823851782948,57.10857142857143,59.4362
2019-01-29,2019,1,29,Tuesday,04,2019-04,68.8,68.95,67.47,68.69,6100500,56.36,0.004680628349159388,56.894999999999996,59.3622
2019-01-30,2019,1,30,Wednesday,04,2019-04,68.5,69.71,68.5,69.44,5566000,56.97,0.010918712468512393,56.732142857142854,59.306599999999996
2019-01-31,2019,1,31,Thursday,04,2019-04,69.44,70.6,69.04,70.24,8457000,57.63,0.011520387567982349,56.635,59.26740000000001
2019-02-01,2019,2,1,Friday,04,2019-04,70.42,71.36,70.02,70.97,5090100,58.23,0.010392993958476149,56.70071428571429,59.2376
2019-02-04,2019,2,4,Monday,05,2019-05,70.86,71.71,70.51,71.45,6226500,58.62,0.006763335727260511,56.90500000000001,59.2024
2019-02-05,2019,2,5,Tuesday,05,2019-05,71.31,72.0,71.04,71.93,4041200,59.01,0.006718030462316449,57.08357142857143,59.1712
2019-02-06,2019,2,6,Wednesday,05,2019-05,71.78,71.97,71.27,71.79,2893800,58.9,-0.0019461425240576702,57.24857142857143,59.159
2019-02-07,2019,2,7,Thursday,05,2019-05,71.81,72.67,71.39,72.67,3397700,59.62,0.012257915050813306,57.46714285714285,59.165200000000006
2019-02-08,2019,2,8,Friday,05,2019-05,72.61,73.07,72.35,73.05,4160900,59.93,0.005229171338730687,57.71785714285714,59.1632
2019-02-11,2019,2,11,Monday,06,2019-06,72.87,73.36,72.5,72.81,3481000,59.74,-0.003285410776277198,57.965714285714284,59.1554
2019-02-12,2019,2,12,Tuesday,06,2019-06,72.95,73.59,72.4,73.2,3938600,60.06,0.005356350542129684,58.18714285714286,59.166799999999995
2019-02-13,2019,2,13,Wednesday,06,2019-06,72.99,73.41,72.7,73.25,7234100,60.1,0.0006830236203707596,58.42857142857143,59.172000000000004
2019-02-14,2019,2,14,Thursday,06,2019-06,73.26,73.69,72.81,72.9,3642100,59.81,-0.004778155826722252,58.64785714285714,59.159400000000005
2019-02-15,2019,2,15,Friday,06,2019-06,73.24,73.57,73.01,73.26,4662400,60.1,0.004938479955399311,58.934285714285714,59.1422
2019-02-19,2019,2,19,Tuesday,07,2019-07,73.27,73.68,73.01,73.54,6081000,60.33,0.0038218751547016705,59.21785714285715,59.126599999999996
2019-02-20,2019,2,20,Wednesday,07,2019-07,73.5,73.78,73.23,73.54,5685700,60.33,0.0,59.457857142857144,59.1062
2019-02-21,2019,2,21,Thursday,07,2019-07,73.35,74.44,73.31,74.34,3966400,60.99,0.01087835771041612,59.69785714285714,59.0854
2019-02-22,2019,2,22,Friday,07,2019-07,74.54,75.05,74.07,75.05,3219100,61.57,0.009550728421217958,59.93642857142857,59.0654
2019-02-25,2019,2,25,Monday,08,2019-08,75.11,75.24,74.34,75.12,3751100,61.63,0.0009327112780002089,60.151428571428575,59.046800000000005
2019-02-26,2019,2,26,Tuesday,08,2019-08,75.0,75.11,73.32,73.89,4357300,60.62,-0.016373744519895483,60.26642857142857,59.0242
2019-02-27,2019,2,27,Wednesday,08,2019-08,73.74,74.4,73.71,74.33,3596900,60.98,0.005954705850556685,60.415000000000006,58.995999999999995
2019-02-28,2019,2,28,Thursday,08,2019-08,73.53,74.32,73.3,74.09,6208800,61.55,0.009235491746882873,60.55285714285714,58.964800000000004
2019-03-01,2019,3,1,Friday,08,2019-08,74.13,74.88,73.77,74.79,3917700,62.13,0.009448054234114656,60.71,58.99320000000001
2019-03-04,2019,3,4,Monday,09,2019-09,74.92,75.27,74.13,75.27,4604200,62.53,0.006417955957932264,60.909285714285716,59.0362
2019-03-05,2019,3,5,Tuesday,09,2019-09,75.27,75.96,75.12,75.45,6087400,62.68,0.0023914543120762133,61.096428571428575,59.0738
2019-03-06,2019,3,6,Wednesday,09,2019-09,75.56,76.1,75.25,75.83,4963000,62.99,0.0050362564082993,61.30285714285714,59.105999999999995
2019-03-07,2019,3,7,Thursday,09,2019-09,76.11,76.47,75.85,76.12,4242900,63.23,0.0038246677260866946,61.54714285714285,59.1418
2019-03-08,2019,3,8,Friday,09,2019-09,76.23,76.35,75.14,75.73,3754500,62.91,-0.005123684216717939,61.74785714285714,59.23299999999999
2019-03-11,2019,3,11,Monday,10,2019-10,75.62,76.49,75.62,76.32,3727000,63.4,0.007791021945077636,61.96714285714285,59.3146
2019-03-12,2019,3,12,Tuesday,10,2019-10,76.5,76.67,76.04,76.33,4095200,63.41,0.00013093041523770665,62.18714285714286,59.38080000000001
2019-03-13,2019,3,13,Wednesday,10,2019-10,76.35,76.53,76.14,76.3,4801400,63.38,-0.00039304063587752847,62.35785714285714,59.4464
2019-03-14,2019,3,14,Thursday,10,2019-10,76.6,76.74,76.07,76.64,5120600,63.66,0.0044561117023382835,62.50714285714285,59.547000000000004
2019-03-15,2019,3,15,Friday,10,2019-10,76.44,77.22,76.24,77.04,13410800,64.0,0.005219064763870795,62.67642857142857,59.659000000000006
2019-03-18,2019,3,18,Monday,11,2019-11,77.1,77.16,76.27,76.61,3797600,63.64,-0.005581505193726022,62.89214285714286,59.769400000000005
2019-03-19,2019,3,19,Tuesday,11,2019-11,76.67,76.72,75.0,75.19,5730500,62.46,-0.01853547113763976,62.997857142857136,59.833800000000004
2019-03-20,2019,3,20,Wednesday,11,2019-11,75.45,75.45,74.77,74.94,4656000,62.25,-0.0033248967031426213,63.04785714285714,59.9054
2019-03-21,2019,3,21,Thursday,11,2019-11,75.11,75.49,74.91,75.11,4049400,62.39,0.0022684599382032378,63.06642857142857,59.9662
2019-03-22,2019,3,22,Friday,11,2019-11,75.19,75.89,75.05,75.52,5324200,62.73,0.00545884634526006,63.080714285714286,60.0358
2019-03-25,2019,3,25,Monday,12,2019-12,75.72,76.04,75.2,75.94,3770600,63.08,0.005561283296357189,63.10928571428571,60.1176
2019-03-26,2019,3,26,Tuesday,12,2019-12,76.05,76.93,75.79,76.88,2658300,63.86,0.012378360406952726,63.17142857142857,60.248599999999996
2019-03-27,2019,3,27,Wednesday,12,2019-12,76.72,76.92,76.3,76.84,4460700,63.83,-0.0005205639173644361,63.214285714285715,60.41
2019-03-28,2019,3,28,Thursday,12,2019-12,76.81,77.05,75.59,75.67,4236300,62.86,-0.015226372002919986,63.21071428571428,60.537
2019-03-29,2019,3,29,Friday,12,2019-12,75.51,76.77,75.22,76.66,5008300,63.68,0.013083168153156688,63.230714285714285,60.6788
2019-04-01,2019,4,1,Monday,13,2019-13,76.57,76.84,75.77,76.69,3488800,63.71,0.00039122894770726724,63.25214285714286,60.8218
2019-04-02,2019,4,2,Tuesday,13,2019-13,76.8,77.0,76.03,76.97,3934700,63.94,0.00365147929522025,63.292142857142856,60.9722
2019-04-03,2019,4,3,Wednesday,13,2019-13,76.85,77.27,76.24,76.96,3358700,63.93,-0.0001301826895087066,63.31142857142857,61.1254
2019-04-04,2019,4,4,Thursday,13,2019-13,77.1,77.12,76.29,76.9,2701600,63.88,-0.0007794077396227062,63.302857142857135,61.2638
2019-04-05,2019,4,5,Friday,13,2019-13,76.91,77.5,76.44,77.47,4478300,64.35,0.007412059978918917,63.35357142857142,61.416399999999996
2019-04-08,2019,4,8,Monday,14,2019-14,77.27,77.3,76.4,76.67,3525700,63.69,-0.010326653245554263,63.441428571428574,61.5554
2019-04-09,2019,4,9,Tuesday,14,2019-14,76.6,76.83,76.01,76.39,3272300,63.46,-0.0036517724773666993,63.527857142857144,61.702799999999996
2019-04-10,2019,4,10,Wednesday,14,2019-14,76.5,76.88,75.54,75.83,4466000,62.99,-0.007331155203390671,63.57071428571429,61.8354
2019-04-11,2019,4,11,Thursday,14,2019-14,75.88,76.31,75.69,76.3,2169900,63.38,0.00619827991691535,63.61714285714286,61.9636
2019-04-12,2019,4,12,Friday,14,2019-14,76.15,76.5,75.62,76.44,2063000,63.5,0.0018348907666121406,63.64714285714285,62.080999999999996
2019-04-15,2019,4,15,Monday,15,2019-15,76.55,76.92,76.18,76.67,3362600,63.69,0.0030087749678668896,63.635,62.1902
2019-04-16,2019,4,16,Tuesday,15,2019-15,76.48,76.99,75.03,75.12,3079300,62.4,-0.02021648891261285,63.53285714285715,62.2658
2019-04-17,2019,4,17,Wednesday,15,2019-15,75.22,75.69,74.67,75.27,3023000,62.53,0.001996796835641801,63.50928571428572,62.336200000000005
2019-04-18,2019,4,18,Thursday,15,2019-15,75.27,75.67,74.89,74.92,3307700,62.24,-0.004650151733926355,63.40642857142857,62.403
2019-04-22,2019,4,22,Monday,16,2019-16,74.82,75.06,74.41,74.7,2351400,62.05,-0.002936074053229376,63.28785714285715,62.4516
2019-04-23,2019,4,23,Tuesday,16,2019-16,74.75,75.59,74.6,75.45,2922900,62.68,0.010040055962035943,63.19785714285714,62.5066
2019-04-24,2019,4,24,Wednesday,16,2019-16,75.54,76.38,75.38,76.29,2836500,63.37,0.011133007966312558,63.15785714285715,62.5792
2019-04-25,2019,4,25,Thursday,16,2019-16,75.95,76.83,75.75,76.55,2215800,63.59,0.0034081188458878753,63.13714285714286,62.649800000000006
2019-04-26,2019,4,26,Friday,16,2019-16,76.81,77.3,76.66,76.79,1702300,63.79,0.0031352889416156327,63.097142857142856,62.7236
2019-04-29,2019,4,29,Monday,17,2019-17,76.51,76.61,75.79,76.17,2598700,63.27,-0.008074161606424157,63.067142857142855,62.7928
2019-04-30,2019,4,30,Tuesday,17,2019-17,76.29,77.91,76.2,77.87,3359900,64.69,0.022318590425123075,63.15500000000001,62.8846
2019-05-01,2019,5,1,Wednesday,17,2019-17,77.5,77.85,76.92,77.14,2878300,64.08,-0.009374631421521729,63.23285714285714,62.9596
2019-05-02,2019,5,2,Thursday,17,2019-17,77.28,77.39,76.46,76.98,2450300,63.95,-0.0020741068291519893,63.27357142857143,63.032
2019-05-03,2019,5,3,Friday,17,2019-17,75.76,77.03,75.59,76.79,3126300,63.79,-0.0024680799938771036,63.294285714285714,63.088
2019-05-06,2019,5,6,Monday,18,2019-18,76.79,76.79,75.4,75.49,3725900,62.71,-0.01692963581802498,63.22428571428571,63.1108
2019-05-07,2019,5,7,Tuesday,18,2019-18,75.39,75.48,74.64,75.04,3684500,62.34,-0.005960484257789389,63.220000000000006,63.125
2019-05-08,2019,5,8,Wednesday,18,2019-18,75.0,75.2,73.75,73.81,3180300,61.31,-0.01639138200362744,63.13285714285714,63.1388
2019-05-09,2019,5,9,Thursday,18,2019-18,73.75,73.99,72.61,73.31,3652200,60.9,-0.006774432098084926,63.037142857142854,63.1372
2019-05-10,2019,5,10,Friday,18,2019-18,73.26,74.59,73.07,74.56,2336000,61.94,0.017051125312882665,63.02928571428571,63.145
2019-05-13,2019,5,13,Monday,19,2019-19,74.31,75.77,74.31,75.6,3522200,62.8,0.013948414455698943,63.03785714285714,63.1584
2019-05-14,2019,5,14,Tuesday,19,2019-19,75.48,75.62,74.47,74.59,2907600,61.96,-0.013359939703781687,62.93714285714286,63.147
2019-05-15,2019,5,15,Wednesday,19,2019-19,74.79,74.92,74.29,74.29,2870900,61.71,-0.004021786168047714,62.80285714285714,63.127599999999994
2019-05-16,2019,5,16,Thursday,19,2019-19,74.23,75.4,74.07,75.32,2659500,62.57,0.013864415534257546,62.715714285714284,63.1192
2019-05-17,2019,5,17,Friday,19,2019-19,74.72,75.79,74.67,75.6,2474300,62.8,0.0037175913373628244,62.682142857142864,63.110600000000005
2019-05-20,2019,5,20,Monday,20,2019-20,75.79,76.4,75.55,76.05,2702500,63.17,0.005952660082256145,62.57357142857143,63.1158
2019-05-21,2019,5,21,Tuesday,20,2019-20,76.13,77.08,75.75,76.73,3505100,63.74,0.008941458527077506,62.549285714285716,63.122600000000006
2019-05-22,2019,5,22,Wednesday,20,2019-20,76.73,77.55,76.58,77.33,2832300,64.24,0.007819473309809588,62.57,63.13919999999999
2019-05-23,2019,5,23,Thursday,20,2019-20,77.43,78.14,77.22,78.05,3302000,64.84,0.009310635524243827,62.644999999999996,63.1684
2019-05-24,2019,5,24,Friday,20,2019-20,78.15,78.31,77.68,77.72,2101800,64.56,-0.004227994453831485,62.777142857142856,63.18639999999999
2019-05-28,2019,5,28,Tuesday,21,2019-21,77.91,77.91,76.22,76.25,5757300,63.34,-0.01891437310133348,62.848571428571425,63.173199999999994
2019-05-29,2019,5,29,Wednesday,21,2019-21,76.52,76.65,75.12,75.22,3159000,62.48,-0.013507855572520433,62.932142857142864,63.15
2019-05-30,2019,5,30,Thursday,21,2019-21,75.17,75.6,74.04,74.31,3663600,61.73,-0.01209794202384673,62.99142857142857,63.1354
2019-05-31,2019,5,31,Friday,21,2019-21,74.46,75.3,74.21,75.18,3256300,62.45,0.011707588742224884,63.027857142857144,63.139399999999995
2019-06-03,2019,6,3,Monday,22,2019-22,75.32,76.07,74.91,75.96,2833800,63.1,0.01037513173999649,63.049285714285716,63.1536
2019-06-04,2019,6,4,Tuesday,22,2019-22,75.88,76.16,74.48,75.97,2951400,63.11,0.0001319741666765406,63.13142857142857,63.1612
2019-06-05,2019,6,5,Wednesday,22,2019-22,76.23,78.11,75.8,77.61,3738000,64.47,0.02158729041891827,63.32857142857142,63.18900000000001
2019-06-06,2019,6,6,Thursday,22,2019-22,76.61,76.79,76.03,76.35,5094200,64.18,-0.004459296405817992,63.44357142857143,63.1954
2019-06-07,2019,6,7,Friday,22,2019-22,76.94,77.64,75.78,75.79,5142900,63.71,-0.007334535508342954,63.50857142857143,63.193000000000005
2019-06-10,2019,6,10,Monday,23,2019-23,75.67,75.75,75.05,75.42,3520100,63.4,-0.004882270356903584,63.525,63.2038
2019-06-11,2019,6,11,Tuesday,23,2019-23,75.34,75.4,73.54,73.91,9242000,62.13,-0.020021102141657976,63.410000000000004,63.172799999999995
2019-06-12,2019,6,12,Wednesday,23,2019-23,74.2,75.35,74.15,75.08,11598100,63.11,0.01583012742211576,63.32928571428572,63.1608
2019-06-13,2019,6,13,Thursday,23,2019-23,75.39,76.08,75.19,76.07,7525100,63.95,0.013185824619019293,63.26571428571428,63.161
2019-06-14,2019,6,14,Friday,23,2019-23,76.15,76.83,75.88,76.66,3964100,64.44,0.007756204396805133,63.25714285714286,63.1712
2019-06-17,2019,6,17,Monday,24,2019-24,76.85,77.33,75.64,76.42,3638800,64.24,-0.0031308132999363636,63.32142857142857,63.1784
2019-06-18,2019,6,18,Tuesday,24,2019-24,76.92,76.92,75.76,76.43,3410100,64.25,0.00013075633693193645,63.44785714285714,63.1764
2019-06-19,2019,6,19,Wednesday,24,2019-24,76.2,77.48,76.16,77.17,4075200,64.87,0.009681947404351021,63.672142857142866,63.2
2019-06-20,2019,6,20,Thursday,24,2019-24,77.5,78.08,76.76,77.41,3340500,65.07,0.0031102410266266034,63.85928571428571,63.232200000000006
2019-06-21,2019,6,21,Friday,24,2019-24,77.66,78.44,76.71,78.35,8070500,65.86,0.012143166328304478,64.05642857142857,63.28959999999999
2019-06-24,2019,6,24,Monday,25,2019-25,78.45,79.47,78.14,79.22,5455600,66.6,0.011104151943432283,64.30571428571429,63.354000000000006
2019-06-25,2019,6,25,Tuesday,25,2019-25,79.16,79.36,78.51,78.7,3563300,66.16,-0.006564278675156299,64.42642857142856,63.4072
2019-06-26,2019,6,26,Wednesday,25,2019-25,78.54,78.61,76.43,76.46,4253500,64.27,-0.028462335062377053,64.43285714285715,63.418800000000005
2019-06-27,2019,6,27,Thursday,25,2019-25,76.52,76.88,76.2,76.72,3452700,64.49,0.003400497350038334,64.48857142857142,63.46059999999999
2019-06-28,2019,6,28,Friday,25,2019-25,76.73,77.54,76.66,77.32,6014400,65.0,0.007820497987885977,64.60285714285713,63.51
2019-07-01,2019,7,1,Monday,26,2019-26,77.18,77.55,76.32,77.05,4652300,64.77,-0.00349214446498447,64.79142857142857,63.5606
2019-07-02,2019,7,2,Tuesday,26,2019-26,77.38,77.86,77.1,77.38,3407500,65.05,0.0042830946271557035,64.92999999999999,63.620599999999996
2019-07-03,2019,7,3,Wednesday,26,2019-26,77.71,78.72,77.5,78.11,2323500,65.66,0.009433712197182809,65.05214285714285,63.68019999999999
2019-07-05,2019,7,5,Friday,26,2019-26,77.68,78.08,76.87,77.9,2535300,65.49,-0.0026883325877684605,65.12714285714286,63.7226
2019-07-08,2019,7,8,Monday,27,2019-27,78.11,78.51,77.67,78.16,3181700,65.7,0.0033378719848617955,65.23142857142857,63.764799999999994
2019-07-09,2019,7,9,Tuesday,27,2019-27,78.26,78.27,77.51,78.22,2554500,65.75,0.0007675369715360869,65.33857142857143,63.803999999999995
2019-07-10,2019,7,10,Wednesday,27,2019-27,78.26,78.56,77.85,78.13,3665300,65.68,-0.0011505384940174723,65.39642857142857,63.8522
2019-07-11,2019,7,11,Thursday,27,2019-27,78.04,78.27,77.07,77.91,2750200,65.49,-0.002815770218281388,65.42642857142857,63.868199999999995
2019-07-12,2019,7,12,Friday,27,2019-27,78.03,78.09,77.17,77.5,3009700,65.15,-0.005262791870432215,65.37571428571428,63.8896
2019-07-15,2019,7,15,Monday,28,2019-28,77.5,78.22,77.25,78.09,2695700,65.65,0.0076128563681143735,65.30785714285715,63.92360000000001
2019-07-16,2019,7,16,Tuesday,28,2019-28,77.94,78.16,77.06,77.48,2599000,65.13,-0.007811142567153206,65.23428571428572,63.9504
2019-07-17,2019,7,17,Wednesday,28,2019-28,77.8,78.14,77.32,77.37,3254700,65.04,-0.0014199304255175793,65.28928571428573,63.99700000000001
2019-07-18,2019,7,18,Thursday,28,2019-28,77.29,77.48,76.47,77.42,3089500,65.08,0.0006462233762771774,65.33142857142857,64.0518
2019-07-19,2019,7,19,Friday,28,2019-28,77.19,77.62,76.67,76.85,3115000,64.6,-0.007362470216900063,65.30285714285715,64.1176
2019-07-22,2019,7,22,Monday,29,2019-29,76.88,76.93,75.78,76.26,2956500,64.11,-0.007677245790434606,65.25571428571429,64.18180000000001
2019-07-23,2019,7,23,Tuesday,29,2019-29,76.1,76.2,75.27,75.43,3175600,63.41,-0.01088381803182148,65.13857142857142,64.2112
2019-07-24,2019,7,24,Wednesday,29,2019-29,75.66,75.72,74.89,75.18,3101900,63.2,-0.0033142788319728833,64.96285714285715,64.21919999999999
2019-07-25,2019,7,25,Thursday,29,2019-29,75.15,75.43,74.61,74.86,3417200,62.93,-0.004256596215130304,64.78,64.2386
2019-07-26,2019,7,26,Friday,29,2019-29,74.73,75.35,74.61,75.15,3076500,63.17,0.0038739244217695923,64.59928571428573,64.26780000000001
2019-07-29,2019,7,29,Monday,30,2019-30,75.47,75.53,74.6,75.05,2818300,63.09,-0.0013306269121043934,64.40928571428572,64.2782
2019-07-30,2019,7,30,Tuesday,30,2019-30,74.9,75.57,74.44,75.03,4195300,63.07,-0.0002661655514660799,64.22285714285714,64.28359999999999
2019-07-31,2019,7,31,Wednesday,30,2019-30,74.55,75.52,73.46,74.29,6681100,62.45,-0.00986302493314306,64.00571428571429,64.2692
2019-08-01,2019,8,1,Thursday,30,2019-30,74.61,76.56,74.4,75.91,5513800,63.81,0.02180659821270403,63.910000000000004,64.2706
2019-08-02,2019,8,2,Friday,30,2019-30,76.35,77.1,75.86,76.02,4318900,63.91,0.0014487002646683678,63.785714285714285,64.26400000000001
2019-08-05,2019,8,5,Monday,31,2019-31,76.24,76.36,74.32,74.67,4972400,62.77,-0.017758602205352636,63.617142857142866,64.2226
2019-08-06,2019,8,6,Tuesday,31,2019-31,74.96,75.54,73.76,75.22,7842100,63.23,0.0073662244176999625,63.48785714285714,64.196
2019-08-07,2019,8,7,Wednesday,31,2019-31,75.01,75.12,73.89,74.43,4843300,62.57,-0.010502505905510384,63.30857142857143,64.1806
2019-08-08,2019,8,8,Thursday,31,2019-31,74.39,75.52,73.81,75.33,4467900,63.33,0.012091851983001556,63.21785714285715,64.19760000000001
2019-08-09,2019,8,9,Friday,31,2019-31,75.37,75.75,74.62,74.84,4607100,62.91,-0.006504707991742742,63.13214285714286,64.2212
2019-08-12,2019,8,12,Monday,32,2019-32,74.94,75.1,73.85,74.37,3925900,62.52,-0.006280383868742634,63.06857142857143,64.2226
2019-08-13,2019,8,13,Tuesday,32,2019-32,74.3,75.47,74.22,75.38,3436400,63.37,0.013581165491448166,63.080714285714286,64.22800000000001
2019-08-14,2019,8,14,Wednesday,32,2019-32,75.57,76.48,75.16,75.33,7296300,63.33,-0.0006634036677674038,63.10928571428572,64.2324
2019-08-15,2019,8,15,Thursday,32,2019-32,75.25,77.35,75.12,77.05,4899000,64.77,0.02283262141780229,63.223571428571425,64.2384
2019-08-16,2019,8,16,Friday,32,2019-32,77.32,77.46,76.79,76.86,3594300,64.61,-0.0024659420829300505,63.33214285714286,64.247
2019-08-19,2019,8,19,Monday,33,2019-33,76.8,78.08,76.61,77.79,3665600,65.39,0.01210005619502641,63.49785714285714,64.28059999999999
2019-08-20,2019,8,20,Tuesday,33,2019-33,77.65,77.74,76.81,76.91,3206700,64.65,-0.011312544239757472,63.654999999999994,64.3056
2019-08-21,2019,8,21,Wednesday,33,2019-33,77.03,77.37,76.79,76.99,3300300,64.72,0.0010402123803328056,63.720000000000006,64.35740000000001
2019-08-22,2019,8,22,Thursday,33,2019-33,77.13,77.21,76.16,76.52,3569300,64.33,-0.006104882609383466,63.75,64.3818
2019-08-23,2019,8,23,Friday,33,2019-33,76.84,77.25,75.52,75.94,3525200,63.84,-0.007579533208448841,63.826428571428565,64.3796
2019-08-26,2019,8,26,Monday,34,2019-34,76.26,76.86,75.77,76.82,1731700,64.58,0.011588013556975474,63.92285714285715,64.3824
2019-08-27,2019,8,27,Tuesday,34,2019-34,77.19,77.53,76.81,77.15,3499700,64.86,0.004295918133471854,64.08642857142857,64.39479999999999
2019-08-28,2019,8,28,Wednesday,34,2019-34,77.29,77.35,76.5,76.89,2133900,64.64,-0.0033700849203052163,64.17999999999999,64.4026
2019-08-29,2019,8,29,Thursday,34,2019-34,77.42,77.8,76.93,77.76,3071700,65.37,0.01131488233986011,64.35571428571428,64.4126
2019-08-30,2019,8,30,Friday,34,2019-34,77.68,78.0,77.13,77.63,3623600,65.26,-0.0016717071931845462,64.55142857142857,64.4164
2019-09-03,2019,9,3,Tuesday,35,2019-35,77.62,78.86,77.51,78.8,3118400,66.24,0.015071376671598413,64.75642857142857,64.424
2019-09-04,2019,9,4,Wednesday,35,2019-35,79.09,79.29,78.62,79.15,2718000,66.54,0.004441703803717889,64.98571428571428,64.4228
2019-09-05,2019,9,5,Thursday,35,2019-35,77.91,78.1,77.15,77.43,3943100,65.85,-0.010251868927619201,65.06285714285714,64.4166
2019-09-06,2019,9,6,Friday,35,2019-35,77.65,77.84,76.27,76.37,3740300,64.95,-0.013689639636143225,65.08714285714287,64.4302
2019-09-09,2019,9,9,Monday,36,2019-36,76.37,76.89,76.05,76.67,3848800,65.21,0.00392836155115539,65.07428571428571,64.4446
2019-09-10,2019,9,10,Tuesday,36,2019-36,76.42,77.08,76.36,77.01,3233300,65.5,0.004434581498802492,65.135,64.45459999999999
2019-09-11,2019,9,11,Wednesday,36,2019-36,77.0,78.43,76.69,78.43,4484300,66.7,0.01843929382786058,65.27642857142857,64.4932
2019-09-12,2019,9,12,Thursday,36,2019-36,78.78,79.08,77.92,78.54,3063900,66.8,0.001402474655205932,65.45285714285714,64.5282
2019-09-13,2019,9,13,Friday,36,2019-36,78.17,79.0,77.94,78.52,3669200,66.78,-0.00025470056750254155,65.66285714285713,64.5506
2019-09-16,2019,9,16,Monday,37,2019-37,78.54,78.72,77.92,78.49,2517600,66.76,-0.000382490918411138,65.81857142857143,64.57600000000001
2019-09-17,2019,9,17,Tuesday,37,2019-37,78.89,79.43,78.53,79.03,3281200,67.21,0.006880270762729346,65.98642857142856,64.6062
2019-09-18,2019,9,18,Wednesday,37,2019-37,79.39,80.51,79.35,80.06,4502700,68.09,0.013032914180950206,66.23285714285714,64.653
2019-09-19,2019,9,19,Thursday,37,2019-37,80.35,81.04,79.93,80.92,3032700,68.82,0.010742175026011713,66.47928571428571,64.7158
2019-09-20,2019,9,20,Friday,37,2019-37,81.24,81.24,80.33,80.84,8128700,68.75,-0.0009886157317829936,66.72857142857143,64.781
